A,B,C,D,E,F,G,H,I,s
19,25,13,16,12,15,3,5,0,108
19,9,13,16,12,21,13,0,0,103
19,25,13,16,15,4,5,0,0,97
19,25,13,16,15,4,9,1,0,102
19,25,13,16,15,4,9,1,12,114
19,25,13,16,15,4,9,21,13,135
19,25,13,16,15,12,9,20,25,154
19,25,13,16,15,19,9,1,0,117
19,25,13,16,15,19,9,1,3,120
19,25,13,16,15,19,9,1,12,129
19,25,13,16,15,19,9,15,14,145
19,25,13,16,15,19,9,21,13,150
19,25,13,16,15,19,19,9,1,136
19,9,13,16,19,0,0,0,0,76
19,9,13,16,20,9,3,15,0,104
19,25,13,16,20,15,13,0,0,121
19,25,13,16,20,15,13,19,0,140
19,25,13,16,20,15,19,9,19,155
19,9,13,16,21,12,1,0,0,91
19,9,13,16,21,12,21,13,0,124
19,25,13,16,21,19,0,0,0,113
19,9,13,19,9,13,0,0,0,82
19,25,13,20,1,2,0,0,0,80
19,9,13,21,12,0,0,0,0,74
19,9,13,21,12,1,0,0,0,75
19,9,13,21,12,1,3,18,1,97
19,9,13,21,12,1,3,18,5,101
19,9,13,21,12,1,14,3,5,97
19,9,13,21,12,1,14,20,0,109
19,9,13,21,12,1,14,20,19,128
19,9,13,21,12,1,18,0,0,93
19,9,13,21,12,1,18,19,0,112
19,9,13,21,12,1,20,5,0,100
19,9,13,21,12,1,20,5,4,104
19,9,13,21,12,1,20,5,19,119
19,9,13,21,12,1,20,15,18,128
19,9,13,21,12,3,1,19,20,117
19,9,13,21,12,5,0,0,0,79
19,9,13,21,12,5,18,0,0,97
19,9,13,21,12,9,9,4,0,96
19,9,13,21,12,9,15,9,4,111
19,9,13,21,12,9,26,5,0,114
19,9,13,21,12,20,25,0,0,119
19,9,13,21,18,7,0,0,0,87
19,9,13,21,18,7,8,0,0,95
19,25,14,1,3,13,5,0,0,80
19,25,14,1,3,13,25,0,0,100
19,25,14,1,3,13,9,3,0,87
19,25,14,1,3,20,9,3,0,94
19,25,14,1,7,15,7,0,0,88
19,25,14,1,7,15,7,1,12,101
19,25,14,1,7,15,7,19,0,107
19,25,14,1,7,15,7,21,5,114
19,9,14,1,9,20,5,0,0,77
19,9,14,1,12,0,0,0,0,55
19,9,14,1,12,2,9,14,0,80
19,25,14,1,12,5,16,8,1,101
19,25,14,1,12,5,16,8,5,105
19,25,14,1,12,7,9,1,0,88
19,25,14,1,12,7,9,3,0,90
19,9,14,1,13,1,25,0,0,82
19,9,14,1,13,9,14,0,0,79
19,9,14,1,13,9,14,5,0,84
19,25,14,1,14,7,5,0,0,85
19,25,14,1,14,7,9,1,0,90
19,25,14,1,14,7,9,1,12,102
19,25,14,1,14,7,9,3,0,92
19,25,14,1,14,7,9,21,13,123
19,25,14,1,14,15,14,19,0,121
19,25,14,1,14,20,8,25,0,126
19,25,14,1,14,20,8,9,3,113
19,9,14,1,16,1,20,5,0,85
19,25,14,1,16,8,5,0,0,88
19,25,14,1,16,8,5,1,0,89
19,25,14,1,16,8,5,9,1,98
19,9,14,1,16,9,3,0,0,71
19,9,14,1,16,9,14,0,0,82
19,9,14,1,16,9,14,5,0,87
19,9,14,1,16,9,14,9,3,94
19,9,14,1,16,9,19,13,0,100
19,9,14,1,16,9,19,13,19,119
19,9,14,1,16,9,26,5,0,99
19,25,14,1,16,19,5,0,0,99
19,25,14,1,16,19,5,4,0,103
19,25,14,1,16,19,5,19,0,118
19,25,14,1,16,19,9,4,0,107
19,25,14,1,16,19,9,14,7,124
19,25,14,1,16,19,9,19,0,122
19,25,14,1,16,20,1,9,0,105
19,25,14,1,16,20,1,19,5,120
19,25,14,1,16,20,5,0,0,100
19,25,14,1,16,20,5,14,5,119
19,25,14,1,16,20,9,3,0,107
19,25,14,1,16,20,9,4,0,108
19,25,14,1,18,3,8,25,0,113
19,25,14,1,18,19,5,19,0,120
19,25,14,1,18,20,5,20,5,127
19,25,14,1,19,20,18,25,0,141
19,9,14,1,23,1,0,0,0,67
19,25,14,1,24,1,18,0,0,102
19,25,14,1,24,1,18,25,0,127
19,25,14,1,24,1,18,9,1,112
19,25,14,1,24,5,19,0,0,107
19,25,14,1,24,9,19,0,0,111
19,25,14,3,0,0,0,0,0,61
19,9,14,3,1,12,9,14,5,86
19,9,14,3,1,13,1,19,0,79
19,25,14,3,1,18,25,15,14,134
19,25,14,3,1,18,16,0,0,96
19,25,14,3,1,18,16,25,0,121
19,25,14,3,1,18,16,9,1,106
19,25,14,3,1,18,16,19,0,115
19,9,14,3,5,0,0,0,0,50
19,25,14,3,5,4,0,0,0,70
19,25,14,3,5,12,12,21,19,130
19,9,14,3,5,18,5,0,0,73
19,9,14,3,5,18,5,12,25,110
19,9,14,3,5,18,5,18,0,91
19,9,14,3,5,18,5,19,20,112
19,9,14,3,5,18,9,20,25,122
19,25,14,3,8,0,0,0,0,69
19,25,14,3,8,5,4,0,0,78
19,25,14,3,8,9,14,7,0,99
19,25,14,3,8,25,19,9,19,141
19,25,14,3,8,9,20,9,3,110
19,25,14,3,8,18,15,0,0,102
19,25,14,3,8,18,15,14,5,121
19,25,14,3,8,18,15,14,25,141
19,25,14,3,8,18,15,19,0,121
19,25,14,3,8,19,0,0,0,88
19,25,14,3,9,14,7,0,0,91
19,9,14,3,9,16,9,20,1,100
19,9,14,3,9,16,21,20,0,111
19,9,14,3,9,16,21,20,19,130
19,25,14,3,25,20,9,1,0,116
19,25,14,3,25,20,9,1,12,128
19,25,14,3,25,20,9,21,13,149
19,25,14,3,12,9,14,1,12,109
19,25,14,3,12,9,14,5,0,101
19,25,14,3,12,9,14,5,19,120
19,25,14,3,12,9,20,9,3,114
19,25,14,3,15,5,12,15,13,121
19,25,14,3,15,13,19,0,0,108
19,25,14,3,15,16,1,12,0,105
19,25,14,3,15,16,1,18,5,116
19,25,14,3,15,16,1,20,5,118
19,25,14,3,15,16,5,0,0,97
19,25,14,3,15,16,5,19,0,116
19,25,14,3,15,16,9,3,0,104
19,25,14,3,15,16,9,19,13,133
19,25,14,3,15,16,9,19,20,140
19,25,14,3,15,16,9,26,5,132
19,25,14,3,18,1,3,25,0,108
19,25,14,3,18,1,19,25,0,124
19,25,14,3,18,5,20,9,3,116
19,25,14,3,18,9,19,9,19,135
19,25,14,3,19,0,0,0,0,80
19,25,14,4,0,0,0,0,0,62
19,25,14,4,1,3,20,25,12,123
19,9,14,4,5,18,0,0,0,69
19,25,14,4,5,19,5,19,0,110
19,25,14,4,5,19,9,19,0,114
19,25,14,4,5,20,0,0,0,87
19,25,14,4,5,20,9,3,0,99
19,25,14,4,5,20,15,14,0,116
19,25,14,4,5,20,19,0,0,106
19,25,14,4,9,3,0,0,0,74
19,25,14,4,9,3,1,12,0,87
19,25,14,4,9,3,1,20,0,95
19,25,14,4,9,3,1,20,5,100
19,25,14,4,9,3,19,0,0,93
19,9,14,4,12,5,0,0,0,63
19,9,14,4,15,3,0,0,0,64
19,25,14,4,15,3,0,0,0,80
19,9,14,4,15,14,0,0,0,75
19,9,14,4,18,25,0,0,0,89
19,25,14,4,18,15,13,5,0,113
19,25,14,4,18,15,13,5,19,132
19,25,14,4,18,15,13,9,3,120
19,25,14,5,0,0,0,0,0,63
19,9,14,5,2,1,4,1,0,55
19,25,14,5,3,8,9,1,0,84
19,25,14,5,3,8,9,1,5,89
19,25,14,5,3,8,9,19,20,122
19,25,14,5,3,9,15,21,19,130
19,25,14,5,3,20,9,3,0,98
19,25,14,5,3,20,9,3,19,117
19,9,14,5,3,21,18,1,12,102
19,9,14,5,3,21,18,5,0,94
19,9,14,5,3,21,18,5,4,98
19,9,14,5,3,21,18,5,19,113
19,25,14,5,4,18,1,12,0,98
19,25,14,5,4,18,9,1,12,107
19,25,14,5,4,18,9,1,14,109
19,25,14,5,4,18,15,21,19,140
19,25,14,5,13,1,0,0,0,77
19,25,14,5,13,1,20,1,0,98
19,25,14,5,18,5,19,9,19,133
19,25,14,5,18,7,25,0,0,113
19,25,14,5,18,7,9,1,0,98
19,25,14,5,18,7,9,1,19,117
19,25,14,5,18,7,9,3,0,100
19,25,14,5,18,7,9,4,0,101
19,25,14,5,18,7,9,4,19,120
19,25,14,5,18,7,9,5,19,121
19,25,14,5,18,7,9,19,13,129
19,25,14,5,18,7,9,19,20,136
19,25,14,5,18,7,9,26,5,128
19,25,14,5,18,9,26,5,0,121
19,9,14,5,19,0,0,0,0,66
19,25,14,5,19,9,19,0,0,110
19,25,14,5,19,9,19,5,19,134
19,25,14,5,20,8,14,9,3,117
19,25,14,5,20,9,3,0,0,95
19,9,14,5,23,0,0,0,0,70
19,9,14,5,23,5,4,0,0,79
19,9,14,5,23,25,0,0,0,95
19,9,14,5,23,9,14,7,0,100
19,9,14,5,23,12,5,19,19,125
19,9,14,5,23,15,21,19,0,125
19,9,14,5,23,19,0,0,0,89
19,25,14,5,26,9,19,9,19,145
19,9,14,6,15,14,9,1,0,87
19,9,14,6,15,14,9,5,0,91
19,25,14,6,21,5,12,0,0,102
19,25,14,6,21,5,12,19,0,121
19,9,14,6,21,12,0,0,0,81
19,9,14,6,21,12,12,25,0,118
19,9,14,7,0,0,0,0,0,49
19,9,14,7,1,2,12,5,0,69
19,9,14,7,1,12,12,25,0,99
19,25,14,7,1,13,25,0,0,104
19,25,14,7,1,13,9,3,0,91
19,25,14,7,1,13,9,5,19,112
19,25,14,7,1,13,15,21,19,134
19,9,14,7,1,18,9,16,0,93
19,25,14,7,1,19,0,0,0,85
19,25,14,7,1,19,5,19,0,109
19,9,14,7,5,0,0,0,0,54
19,9,14,7,5,4,0,0,0,58
19,9,14,7,5,25,0,0,0,79
19,9,14,7,5,9,14,7,0,84
19,25,14,7,5,14,5,9,3,101
19,25,14,7,5,14,9,3,0,96
19,25,14,7,5,14,9,19,13,125
19,25,14,7,5,14,9,20,5,118
19,9,14,7,5,18,5,19,19,115
19,9,14,7,5,18,9,5,0,86
19,9,14,7,5,18,19,0,0,91
19,9,14,7,5,19,0,0,0,73
19,9,14,7,6,5,19,20,0,99
19,9,14,7,9,14,7,0,0,79
19,9,14,7,9,14,7,12,25,116
19,9,14,7,11,1,13,1,19,94
19,9,14,7,12,5,0,0,0,66
19,9,14,7,12,5,2,1,18,87
19,9,14,7,12,5,4,0,0,70
19,9,14,7,12,5,18,0,0,84
19,9,14,7,12,5,19,0,0,85
19,9,14,7,12,5,20,0,0,86
19,9,14,7,12,5,20,19,0,105
19,9,14,7,12,25,0,0,0,86
19,9,14,7,12,9,14,7,0,91
19,9,14,7,12,9,14,7,19,110
19,25,14,7,18,1,16,8,0,108
19,9,14,7,19,0,0,0,0,68
19,9,14,7,19,15,14,7,0,104
19,9,14,7,19,15,14,7,25,129
19,9,14,7,19,15,14,7,19,123
19,9,14,7,21,12,1,18,0,101
19,9,14,7,21,12,1,18,19,120
19,9,14,7,21,12,20,0,0,102
19,9,14,7,21,12,20,21,19,142
19,9,14,8,0,0,0,0,0,50
19,9,14,8,1,12,9,20,5,97
19,9,14,8,1,19,1,14,0,85
19,9,14,8,19,0,0,0,0,69
19,9,14,9,3,1,12,0,0,67
19,9,14,9,3,9,26,5,19,113
19,9,14,9,7,18,9,14,0,99
19,9,14,9,19,20,5,18,0,113
19,9,14,9,19,20,18,1,0,109
19,9,14,9,19,20,18,1,4,113
19,9,14,9,19,20,18,1,12,121
19,9,14,9,19,20,18,9,14,131
19,25,14,9,26,5,19,9,19,145
19,9,14,10,5,18,0,0,0,75
19,9,14,11,1,2,12,5,0,73
19,9,14,11,1,7,5,0,0,66
19,9,14,11,1,7,5,19,0,85
19,25,14,11,1,18,25,15,14,142
19,9,14,11,2,15,1,20,0,91
19,9,14,11,2,15,24,0,0,94
19,9,14,11,5,4,0,0,0,62
19,9,14,11,5,18,0,0,0,76
19,9,14,11,5,18,19,0,0,95
19,9,14,11,6,9,5,12,4,89
19,9,14,11,8,5,1,4,0,71
19,9,14,11,8,15,12,5,0,93
19,9,14,11,8,15,12,5,19,112
19,9,14,11,25,0,0,0,0,78
19,9,14,11,9,14,7,0,0,83
19,9,14,11,9,14,7,12,25,120
19,9,14,11,12,5,19,19,0,108
19,9,14,11,12,9,11,5,0,90
19,9,14,11,18,15,15,13,0,114
19,9,14,11,19,0,0,0,0,72
19,9,14,11,19,20,15,14,5,126
19,9,14,12,5,19,19,0,0,97
19,9,14,12,5,19,19,12,25,134
19,9,14,12,9,11,5,0,0,79
19,9,14,14,1,2,12,5,0,76
19,9,14,14,5,4,0,0,0,65
19,25,14,14,5,13,1,0,0,91
19,25,14,14,5,13,1,20,1,112
19,9,14,14,5,14,0,0,0,75
19,9,14,14,5,18,0,0,0,79
19,9,14,14,5,18,5,19,19,122
19,9,14,14,5,18,19,0,0,98
19,9,14,14,5,20,0,0,0,81
19,25,14,14,5,21,19,9,19,145
19,9,14,14,9,14,7,0,0,86
19,9,14,14,9,14,7,12,25,123
19,9,14,14,15,23,5,4,0,103
19,25,14,15,3,8,1,0,0,85
19,25,14,15,3,8,1,12,0,97
19,25,14,15,3,8,15,9,4,112
19,25,14,15,3,8,15,21,19,139
19,25,14,15,3,8,21,19,0,124
19,25,14,15,4,0,0,0,0,77
19,25,14,15,4,1,12,0,0,90
19,25,14,15,4,1,12,12,25,127
19,25,14,15,4,9,1,14,0,101
19,25,14,15,4,9,3,0,0,89
19,25,14,15,4,9,3,1,12,102
19,25,14,15,4,9,3,15,14,118
19,25,14,15,4,9,19,20,0,125
19,25,14,15,4,9,20,5,0,111
19,25,14,15,4,19,0,0,0,96
19,25,14,15,4,19,13,1,14,124
19,25,14,15,4,19,13,5,14,128
19,25,14,15,5,3,5,20,5,111
19,25,14,15,5,3,25,0,0,106
19,25,14,15,5,3,9,19,13,122
19,25,14,15,5,3,9,26,5,121
19,25,14,15,5,11,5,20,5,119
19,25,14,15,5,11,25,0,0,114
19,25,14,15,5,20,9,3,0,110
19,25,14,15,9,3,15,21,19,140
19,9,14,15,9,4,1,12,0,83
19,25,14,15,13,15,19,25,0,145
19,25,14,15,14,25,13,0,0,125
19,25,14,15,14,25,13,5,0,130
19,25,14,15,14,25,13,5,19,149
19,25,14,15,14,25,13,25,0,150
19,25,14,15,14,25,13,9,3,137
19,25,14,15,14,25,13,19,0,144
19,25,14,15,16,0,0,0,0,89
19,9,14,15,16,5,18,0,0,96
19,9,14,15,16,9,1,0,0,83
19,9,14,15,16,9,1,19,0,102
19,9,14,15,16,9,5,0,0,87
19,9,14,15,16,9,19,0,0,101
19,9,14,15,16,9,20,5,0,107
19,9,14,15,16,12,5,0,0,90
19,25,14,15,16,19,5,19,0,132
19,25,14,15,16,19,25,0,0,133
19,25,14,15,16,19,9,3,0,120
19,25,14,15,16,19,9,19,0,136
19,25,14,15,16,19,9,19,5,141
19,25,14,15,16,19,9,26,5,148
19,25,14,15,16,20,9,3,0,121
19,25,14,15,19,20,15,19,5,151
19,25,14,15,22,9,1,0,0,105
19,25,14,15,22,9,1,12,0,117
19,25,14,15,22,9,1,19,0,124
19,25,14,15,22,9,20,9,3,136
19,25,14,15,22,9,20,9,19,152
19,9,14,16,18,15,15,6,0,112
19,25,14,19,1,3,18,1,12,112
19,25,14,19,1,3,18,21,13,133
19,9,14,19,25,14,5,0,0,105
19,9,14,19,9,15,14,0,0,99
19,9,14,19,18,9,14,7,0,109
19,25,14,20,1,3,20,9,3,114
19,25,14,20,1,7,13,0,0,99
19,25,14,20,1,7,13,1,0,100
19,25,14,20,1,12,9,20,25,145
19,25,14,20,1,14,0,0,0,93
19,25,14,20,1,19,9,19,0,126
19,25,14,20,1,24,0,0,0,103
19,25,14,20,1,24,5,19,0,127
19,25,14,20,1,24,9,19,0,131
19,25,14,20,1,24,9,19,20,151
19,25,14,20,5,3,20,9,3,118
19,25,14,20,5,12,15,13,5,128
19,9,14,20,5,18,0,0,0,85
19,9,14,20,5,18,5,4,0,94
19,9,14,20,5,18,9,14,7,115
19,9,14,20,5,18,19,0,0,104
19,25,14,20,5,24,9,19,0,135
19,25,14,20,8,0,0,0,0,86
19,25,14,20,8,5,13,5,0,109
19,25,14,20,8,5,19,5,19,134
19,25,14,20,8,5,19,9,19,138
19,25,14,20,8,5,20,5,0,116
19,25,14,20,8,5,20,9,3,123
19,25,14,20,8,15,12,0,0,113
19,25,14,20,8,18,15,14,9,142
19,25,14,20,8,19,0,0,0,105
19,25,14,20,25,16,5,0,0,124
19,25,14,20,25,16,9,3,0,131
19,9,14,20,15,3,0,0,0,80
19,25,14,20,15,13,25,0,0,131
19,25,14,20,15,13,9,1,0,116
19,25,14,20,15,14,5,0,0,112
19,25,14,20,15,14,25,0,0,132
19,25,14,20,15,14,9,3,0,119
19,25,14,20,15,14,9,5,19,140
19,25,14,20,15,14,9,14,0,130
19,25,14,20,15,14,9,19,5,140
19,25,14,20,15,14,9,26,5,147
19,25,14,20,15,14,15,21,19,162
19,25,14,20,18,15,16,5,0,132
19,25,14,20,18,15,16,25,0,152
19,25,14,20,18,15,16,9,3,139
19,9,14,21,1,20,5,0,0,89
19,9,14,21,1,20,5,4,0,93
19,9,14,21,1,20,5,12,25,126
19,9,14,21,1,20,5,19,0,108
19,9,14,21,1,20,9,14,7,114
19,9,14,21,1,20,9,15,14,122
19,9,14,21,9,20,9,19,0,120
19,9,14,21,15,19,5,0,0,102
19,9,14,21,15,19,5,12,25,139
19,9,14,21,15,19,9,20,25,151
19,9,14,21,15,21,19,0,0,118
19,9,14,21,15,21,19,12,25,155
19,25,14,21,18,1,5,0,0,103
19,9,14,21,19,1,12,0,0,95
19,9,14,21,19,5,19,0,0,106
19,25,14,21,19,9,1,0,0,108
19,25,14,21,19,9,1,19,20,147
19,9,14,21,19,9,20,9,19,139
19,9,14,21,19,12,9,11,5,119
19,9,14,21,19,15,9,4,0,110
19,9,14,21,19,15,9,4,19,129
19,9,14,23,1,18,4,0,0,88
19,9,14,26,5,18,0,0,0,91
19,25,15,4,9,3,15,14,0,104
19,9,15,12,0,0,0,0,0,55
19,9,15,14,9,14,7,0,0,87
19,9,16,1,7,5,0,0,0,57
19,9,16,1,16,21,0,0,0,82
19,9,16,5,0,0,0,0,0,49
19,9,16,5,4,0,0,0,0,53
19,9,16,5,18,0,0,0,0,67
19,9,16,5,18,19,0,0,0,86
19,9,16,5,19,0,0,0,0,68
19,25,16,8,0,0,0,0,0,68
19,9,16,8,1,3,0,0,0,56
19,25,16,8,5,18,0,0,0,91
19,25,16,8,5,18,5,4,0,100
19,25,16,8,5,18,9,14,7,121
19,25,16,8,5,18,19,0,0,110
19,25,16,8,9,12,9,4,0,102
19,25,16,8,9,12,9,4,5,107
19,25,16,8,9,12,9,19,0,117
19,25,16,8,9,12,9,19,5,122
19,25,16,8,9,12,9,26,5,129
19,25,16,8,9,12,15,9,4,117
19,25,16,8,9,12,15,13,1,118
19,25,16,8,9,12,15,21,19,144
19,9,16,8,15,9,4,0,0,80
19,9,16,8,15,14,0,0,0,81
19,25,16,8,15,14,0,0,0,97
19,9,16,8,15,14,1,7,5,94
19,9,16,8,15,14,1,12,0,94
19,9,16,8,15,14,1,20,5,107
19,9,16,8,15,14,5,4,0,90
19,25,16,8,15,14,5,4,0,106
19,9,16,8,15,14,5,20,0,106
19,9,16,8,15,14,9,1,0,91
19,9,16,8,15,14,9,1,12,103
19,9,16,8,15,14,9,3,0,93
19,9,16,8,15,14,9,14,7,111
19,25,16,8,15,14,9,14,7,127
19,9,16,8,15,14,9,21,13,124
19,9,16,8,15,14,19,0,0,100
19,25,16,8,15,14,19,0,0,116
19,9,16,8,15,14,21,12,1,115
19,9,16,8,15,19,15,13,5,119
19,9,16,8,21,14,3,12,5,107
19,9,16,9,4,0,0,0,0,57
19,9,16,9,4,9,20,25,0,111
19,9,16,25,12,9,20,5,0,115
19,9,16,9,14,7,0,0,0,74
19,9,16,12,9,14,7,0,0,86
19,9,16,16,5,4,0,0,0,69
19,9,16,16,5,18,0,0,0,83
19,9,16,16,5,18,19,0,0,102
19,9,16,16,5,20,0,0,0,85
19,9,16,16,5,20,19,0,0,104
19,9,16,16,25,0,0,0,0,85
19,9,16,16,9,14,7,0,0,90
19,9,16,16,9,14,7,12,25,127
19,9,16,16,9,15,0,0,0,84
19,9,18,3,1,18,0,0,0,68
19,9,18,4,1,18,0,0,0,69
19,9,18,4,1,18,19,0,0,88
19,9,18,5,0,0,0,0,0,51
19,25,18,5,0,0,0,0,0,67
19,9,18,5,4,0,0,0,0,55
19,9,18,5,5,0,0,0,0,56
19,9,18,5,5,19,0,0,0,75
19,9,18,5,12,5,19,19,0,106
19,25,18,5,14,0,0,0,0,81
19,9,18,5,14,5,0,0,0,70
19,9,18,5,14,25,0,0,0,90
19,9,18,5,14,9,1,14,0,89
19,9,18,5,14,9,1,14,19,108
19,9,18,5,14,9,3,0,0,77
19,9,18,5,14,9,3,1,12,90
19,9,18,5,14,9,14,7,0,95
19,9,18,5,14,9,26,5,0,105
19,9,18,5,14,12,9,11,5,102
19,9,18,5,14,15,9,4,0,93
19,9,18,5,14,19,0,0,0,84
19,25,18,5,14,19,0,0,0,100
19,9,18,5,19,0,0,0,0,70
19,9,18,5,19,8,9,16,0,103
19,9,18,5,19,19,0,0,0,89
19,25,18,5,20,20,5,0,0,112
19,9,18,5,24,0,0,0,0,75
19,9,18,7,1,14,7,0,0,75
19,25,18,9,1,14,19,0,0,105
19,9,18,9,1,19,9,19,0,103
19,9,18,9,3,9,4,0,0,71
19,9,18,9,8,0,0,0,0,63
19,9,18,9,14,7,0,0,0,76
19,25,18,9,14,7,1,0,0,93
19,25,18,9,14,7,1,19,0,112
19,25,18,9,14,7,5,0,0,97
19,25,18,9,14,7,5,1,12,110
19,25,18,9,14,7,5,4,0,101
19,25,18,9,14,7,5,19,0,116
19,25,18,9,14,7,9,14,0,115
19,25,18,9,14,7,9,14,7,122
19,25,18,9,14,7,9,21,13,135
19,25,18,9,14,24,5,19,0,133
19,9,18,9,19,0,0,0,0,74
19,9,18,11,1,18,0,0,0,76
19,9,18,11,5,5,18,0,0,85
19,9,18,11,9,0,0,0,0,66
19,9,18,11,25,0,0,0,0,82
19,9,18,12,15,9,14,0,0,96
19,9,18,12,15,9,14,25,0,121
19,9,18,12,15,9,14,19,0,115
19,25,18,13,1,5,1,0,0,82
19,9,18,13,1,18,11,0,0,89
19,9,18,15,3,0,0,0,0,64
19,9,18,15,3,3,15,0,0,82
19,9,18,15,3,3,15,19,0,101
19,9,18,15,16,0,0,0,0,77
19,9,18,15,19,0,0,0,0,80
19,9,18,16,5,1,0,0,0,68
19,25,18,16,8,9,1,14,0,110
19,25,18,16,8,9,1,14,19,129
19,25,18,16,8,9,4,0,0,99
19,25,18,16,8,9,4,19,0,118
19,25,18,16,8,21,19,0,0,126
19,9,18,16,12,5,0,0,0,79
19,9,18,16,15,15,14,0,0,106
19,9,18,18,1,0,0,0,0,65
19,9,18,18,1,8,0,0,0,73
19,9,18,18,1,8,19,0,0,92
19,9,18,18,1,19,0,0,0,84
19,9,18,18,5,5,0,0,0,74
19,9,18,18,5,5,19,0,0,93
19,25,18,18,9,14,7,5,4,119
19,9,18,19,0,0,0,0,0,65
19,9,18,19,8,9,16,0,0,98
19,25,18,20,0,0,0,0,0,82
19,25,18,20,9,3,0,0,0,94
19,9,18,21,5,12,1,19,0,104
19,9,18,21,16,0,0,0,0,83
19,25,18,21,16,0,0,0,0,99
19,9,18,21,16,5,4,0,0,92
19,25,18,21,16,5,4,0,0,108
19,9,18,21,16,5,18,0,0,106
19,25,18,21,16,5,18,0,0,122
19,9,18,21,16,25,0,0,0,108
19,25,18,21,16,25,0,0,0,124
19,25,18,21,16,12,9,11,5,136
19,9,18,21,16,19,0,0,0,102
19,25,18,21,16,19,0,0,0,118
19,25,18,21,19,0,0,0,0,102
19,9,18,22,5,14,20,0,0,107
19,9,18,22,5,14,20,5,0,112
19,9,18,22,5,14,20,5,19,131
19,9,19,0,0,0,0,0,0,47
19,9,19,1,12,1,14,1,0,76
19,9,19,1,12,19,0,0,0,79
19,9,19,3,15,23,5,20,0,113
19,9,19,5,0,0,0,0,0,52
19,9,19,5,12,0,0,0,0,64
19,9,19,5,18,1,18,1,0,90
19,9,19,5,18,1,18,25,0,114
19,9,19,5,19,0,0,0,0,71
19,9,19,8,0,0,0,0,0,55
19,9,19,8,1,13,0,0,0,69
19,9,19,9,0,0,0,0,0,56
19,25,19,9,14,0,0,0,0,86
19,9,19,9,20,8,0,0,0,84
19,9,19,11,9,14,0,0,0,81
19,9,19,11,9,14,19,0,0,100
19,9,19,12,15,23,5,20,0,122
19,25,19,15,21,20,0,0,0,119
19,9,19,19,0,0,0,0,0,66
19,25,19,19,5,12,0,0,0,99
19,25,19,19,5,12,13,1,14,127
19,9,19,19,9,5,18,0,0,98
19,9,19,19,9,5,19,0,0,99
19,9,19,19,9,5,19,20,0,119
19,9,19,19,9,6,25,0,0,106
19,9,19,19,9,6,9,5,4,99
19,9,19,19,25,9,19,8,0,127
19,9,19,19,25,9,19,13,0,132
19,9,19,19,9,14,5,19,19,132
19,9,19,19,9,14,7,0,0,96
19,25,19,19,9,20,1,0,0,112
19,25,19,19,9,20,9,1,0,121
19,25,19,19,9,20,9,15,14,149
19,9,19,19,15,14,5,0,0,100
19,9,19,19,15,14,14,5,0,114
19,9,19,19,15,14,14,5,19,133
19,9,19,19,15,15,0,0,0,96
19,9,19,20,0,0,0,0,0,67
19,25,19,20,1,12,20,9,3,128
19,25,19,20,1,19,9,19,0,131
19,25,19,20,1,20,9,3,0,116
19,25,19,20,5,13,0,0,0,101
19,25,19,20,5,13,1,20,25,147
19,25,19,20,5,13,5,4,0,110
19,25,19,20,5,13,9,3,0,113
19,25,19,20,5,13,9,3,19,132
19,25,19,20,5,13,9,19,5,134
19,25,19,20,5,13,9,19,20,149
19,25,19,20,5,13,9,26,5,141
19,25,19,20,5,13,15,9,4,129
19,9,19,20,5,14,0,0,0,86
19,9,19,20,5,14,3,5,0,94
19,9,19,20,5,14,3,25,0,114
19,9,19,20,5,14,20,0,0,106
19,9,19,20,5,18,5,4,0,99
19,9,19,20,5,18,9,14,0,113
19,9,19,20,5,18,9,14,7,120
19,9,19,20,5,18,9,26,5,130
19,9,19,20,5,18,12,25,0,127
19,9,19,20,5,18,14,0,0,104
19,25,19,20,25,12,5,0,0,125
19,25,19,20,9,12,9,21,19,153
19,25,19,20,25,12,15,21,19,175
19,9,19,20,9,14,7,0,0,97
19,9,19,20,12,5,0,0,0,84
19,25,19,20,15,12,5,0,0,115
19,25,19,20,15,12,5,19,0,134
19,25,19,20,15,12,9,3,0,122
19,9,19,20,18,1,0,0,0,86
19,9,19,20,18,5,14,0,0,104
19,9,19,20,18,15,9,4,0,113
19,9,19,20,18,21,13,0,0,119
19,9,19,20,18,21,13,19,0,138
19,9,20,1,15,0,0,0,0,64
19,9,20,1,18,0,0,0,0,67
19,9,20,1,18,9,19,20,0,115
19,9,20,1,18,9,19,20,19,134
19,9,20,1,18,19,0,0,0,86
19,9,20,1,20,21,14,7,1,112
19,9,20,3,8,0,0,0,0,59
19,9,20,3,15,13,0,0,0,79
19,9,20,3,15,13,19,0,0,98
19,9,20,5,0,0,0,0,0,53
19,9,20,5,4,0,0,0,0,57
19,9,20,5,12,12,1,0,0,78
19,9,20,5,19,0,0,0,0,72
19,9,20,6,1,19,20,0,0,94
19,9,20,8,0,0,0,0,0,56
19,9,20,8,3,21,14,4,0,98
19,9,20,8,5,0,0,0,0,61
19,9,20,8,5,13,5,14,20,113
19,9,20,8,5,14,0,0,0,75
19,9,20,8,5,14,3,5,0,83
19,9,20,8,5,14,19,0,0,94
19,9,20,8,5,19,0,0,0,80
19,9,20,9,0,0,0,0,0,57
19,9,20,9,5,14,20,0,0,96
19,9,20,9,14,7,0,0,0,78
19,9,20,9,15,0,0,0,0,72
